MFR,meter_id,RUN_STATUS,RUN_YEARS,COMM_TIME_LOC,COMM_TIME_DIST,CPU_RATE,CPU_RATE_AVG,DISK_RATE,DISK_RATE_AVG,TEMP_ERR_RATE,ONLINE_DUR,ONLINE_TIME,SIG_STR,ONOFF_NUM,ONOFF_30D_NUM,OFFSET_TIME,FLOW_STAT,METER_NET_RATE,CUST_NUM_FLAG,COLL_FAIL_RATE_7D,METER_FAIL_RATE,POWEROFF_NUM_30D,TASK_SUCC_RATE,,is_removed
华为,TERM_01281,0,6.0356303423849225,91.22432913144783,82.8271632292242,45.18990442253151,47.385306228161575,54.45274849009141,37.32918129485226,0.14825505409438505,3687.8707995099953,33384.81106415588,-91.43453802,237,41,306.3875682028651,0.2960177085908247,0.16109390302315343,1,0.14277101863019256,0.11400385831294158,21,0.7041405542198336,0,0
林洋,TERM_01282,1,8.901986985747183,84.74762333052416,129.7586773655844,59.28152259668802,55.11274157158448,70.23361968228258,55.84930772199913,0.1796177625288345,413.6771793413609,3818.653394192268,-113.729352,383,76,525.0798950216589,0.1342750190469742,0.18909259779909368,0,0.23166288337008034,0.1577932305262763,28,0.6414045745728378,1,1
林洋,TERM_01283,0,3.236418923357934,38.5395065053934,76.26562602500773,21.60461469815857,16.925123558400898,38.783371058049376,40.7525028031646,0.022508808936157757,6563.591538913253,57647.7984590758,-74.55991983,76,35,90.16795939182758,0.6369058079204203,0.09980317698990175,0,0.10179430457984259,0.046513555989305594,10,0.8446468533340686,0,0
林洋,TERM_01284,0,5.9351930454907755,83.71341043447663,99.70076368091024,52.4333211065604,38.48481474379718,60.79747384812551,60.059145083181974,0.07254427947384864,593.4392679879876,7714.7582506477465,-122.623179,366,64,412.29123798706394,0.16320726784490575,0.17793093933714926,0,0.23294728184816135,0.1858265655220484,27,0.6711779901680894,0,0
中兴,TERM_01285,0,1.4090320963628695,62.677856858133595,49.066988824550364,20.673643270970498,18.963088942779795,30.555484646997343,28.875153607749965,0.05343677187379793,7117.964524199204,72392.20715311916,-57.21210811,17,0,24.154603433888816,0.9463457863598979,0.07088371017234052,0,0.04382593135259528,0.06589773670993856,1,0.9706735725906885,0,0
华为,TERM_01286,0,2.5531432180965727,58.95355184395077,45.583265703678016,34.684492025481966,30.159777415434572,45.0869857290567,38.75069524691843,0.029031637779081826,7606.372043121337,71115.34883090755,-60.63128476,30,1,42.55274304568986,0.7406785445368452,0.027249813806375353,0,0.08773295695153685,0,15,0.8885600250760941,0,0
威胜,TERM_01287,0,1.542974783562879,52.4609831629793,37.08702209783662,29.106402705553492,24.977141495582437,45.36431699026888,40.11527742584832,0.02274816701883982,6818.088565158742,56085.606630395305,-61.95257446,61,21,77.1474909043553,0.7056697311375612,0.04426541959195909,0,0.09020341582992691,0.04329339442379137,9,0.9330118421895501,0,0
华为,TERM_01288,1,6.859145120491261,128.24893293710494,109.6062166312805,54.37033138521308,48.904936338455435,57.19490995128663,50.582725413089676,0.15030698179087656,503.1441405723115,6598.411081546136,-113.3310395,377,80,493.34078048083865,0.16742229726417338,0.2011153918467724,0,0.19560596865764499,0.18009545041750283,28,0.5981634298727242,0,1
中兴,TERM_01289,0,1.4434367018824026,8.370151955897839,27.633416252013227,20.289795924574612,18.41577422462349,41.93389188159925,27.41228029672842,0.05066595364637973,7588.7091657664305,62155.235225617755,-55.2035251,24,15,23.069379608184256,0.922383254174295,0,0,0.02511421813952704,0.003336930187520303,8,0.9659338373985438,0,0
华为,TERM_01290,0,6.37075721892516,43.65069339248997,38.586427080564256,27.357144489999516,26.484502199975193,59.83572732821376,58.72184763927858,0,6306.960637913323,51007.54196029954,-58.74132114,113,26,99.56219764033054,0.5976478452746887,0.04841887056571294,0,0.06850319097383749,0.07342360106516564,14,0.78380026012087,0,0
鼎信,TERM_01291,0,3.226175137054158,83.98448201251529,119.05580235744371,55.60134035375374,53.02145773917868,59.82280868947045,59.938882427463085,0.13947977081322532,467.9456004726741,9239.331292642739,-115.4470822,394,76,496.1881071268449,0.1674700415270006,0.18007906063492593,1,0.22190832326703486,0.21156455051194833,39,0.6739231752469698,0,0
威胜,TERM_01292,0,4.568023011768285,26.567297614690723,75.29453701341441,46.33578877937774,47.92112834476259,44.379221171813775,32.47723857098369,0.07792934650103647,4294.259836779463,34695.59806862705,-79.03024583,160,45,228.0619387929196,0.5822067970140665,0.06502643290094462,0,0.10304637212973686,0.1787120488841594,15,0.740120169831083,0,0
中兴,TERM_01293,1,10.499070748353805,95.90263798315921,132.72488966811736,67.23318276478268,58.636692605782734,69.55876083019714,57.65127530461168,0.19280604982758223,0,2747.357770340449,-108.7227722,412,74,528.3735190055136,0.24503498409084654,0.20028070327830622,0,0.22544696175666581,0.2565637352952072,34,0.580227286106025,1,1
威胜,TERM_01294,0,4.079523725007555,34.76643480405946,12.894946854756968,24.719424787258237,16.755177411220316,59.84676360141541,56.95736681156652,0.07911364731924586,6136.9971399657115,49190.397037103874,-79.97700512,168,32,154.84127068842565,0.6496485704697685,0.091743854159839,0,0.1362997856190198,0.10060428237171168,5,0.7265091393302192,0,0
鼎信,TERM_01295,1,9.00181372457465,111.50553361653976,103.07449364261107,67.6882608258928,64.72177924563425,64.86838773652283,61.92608032117617,0.17158288643476796,462.0209026667497,5259.45207930839,-121.874814,389,79,486.73440466541746,0.005061480363270324,0.22124099704237576,0,0.206438942842404,0.1823586361079961,43,0.5962470064954191,1,1
威胜,TERM_01296,1,7.995004846520973,82.26943472858989,89.28201954397309,64.97921551500984,63.288107912906284,87.51589067373574,86.91194610596465,0.13307381720542233,953.1967965388642,4953.737234609958,-124.4685119,389,86,469.2887768623414,0.1196026952766334,0.15041885158938328,1,0.23324318625953264,0.21656691509841577,35,0.6754416752718098,0,1
威胜,TERM_01297,1,6.896849640006301,82.02986709968593,86.01449335006801,58.897197404993626,56.48067507562506,58.833536935723046,62.314975142272594,0.1677038461912097,316.72230460713666,6294.507958002623,-129.7533332,386,83,452.82814366002447,0.0750907551141596,0.2273325183873119,0,0.296940347965723,0.13828761429020445,28,0.5276364758913877,0,1
鼎信,TERM_01298,0,0.5,55.43797460072487,59.10657596797331,15.317967821537131,3.8803219512410863,43.101456769911856,31.753993088195127,0.020329556463066323,6659.4766295984045,59193.13779703968,-51.802479,92,12,74.02862913064934,0.785016009951303,0,0,0.06686885226607486,0.07183194559381198,15,0.8975168550970122,0,0
鼎信,TERM_01299,1,7.971670596089634,85.09220608824452,70.99031748347953,59.457720295515806,48.4451600906614,51.024407186959955,45.53243946313002,0.1388858206384361,611.406172257889,5962.471991782706,-90.87368735,391,68,423.66969967502905,0.29212697330782167,0.16270087262312,0,0.3339398192288079,0.20087436177209808,30,0.5176327658538735,0,1
华为,TERM_01300,0,0.8972350543187442,38.1506899538012,38.92876661597673,17.57275988126643,11.64882633752613,25.99229276916678,14.98917636707664,0.028631674982262517,7669.374457576316,69782.10309035692,-53.97315409,38,0,17.72791152640997,0.7981263966821196,0.0830684953356765,0,0.09750436445764488,0.024127088729139944,0,0.9389583889795685,0,0
华为,TERM_01301,0,4.65900441238336,71.39297935121483,67.39577194041225,50.16910858497425,36.22274884223006,55.3797845971979,44.80883703310269,0.10261664481778042,2332.2645701960064,30721.084028580863,-99.456376,258,54,317.17662237690985,0.47315086665503364,0.14040352907638942,1,0.08528958246272803,0.11233774102266575,18,0.7677791217800031,0,0
威胜,TERM_01302,1,7.186786033966621,95.81135262879712,88.45457978117506,64.7412732995987,61.045758729884305,72.32433156741567,64.74555293942404,0.15797667894912612,0,10457.238115868715,-105.3956568,438,74,532.129498771809,0.18087887389509322,0.16670016460010442,0,0.2046616318333659,0.22187469507813248,29,0.5983498758618953,0,1
华为,TERM_01303,0,9.927692340800366,78.29395876688704,98.72127079570971,65.95527323024127,60.581094401874786,78.38465445278332,82.02679012372754,0.17330067032990207,806.3150997568711,12293.654736917462,-107.7211392,376,71,425.7809931954779,0.2442983401310258,0.1384407934681485,1,0.22782102138811527,0.14962243731630465,33,0.6792539543599475,1,1
威胜,TERM_01304,0,5.938606940918609,31.398908006877704,17.689602693236147,13.719502605657693,4.147192648301583,29.939585556949883,31.5684949547096,0.006782532188600662,7216.524860954161,69121.55422655969,-64.6230469,62,15,24.88232633499468,0.8767670337094919,0,0,0.03008978099791184,0.06159728158538054,0,0.9055525072217434,0,0
威胜,TERM_01305,0,6.2539874010828695,63.85633692604808,119.02629057417069,63.294774567763525,55.53606133900584,62.120796165390125,56.671855486917146,0.07052943734503599,3536.791775268047,23584.537711449047,-104.5810072,249,63,368.8820674697525,0.5422101511039764,0.10943015961261135,0,0.2027609865185931,0.15587344912613965,16,0.8500737755440287,0,0
鼎信,TERM_01306,0,6.895947920797961,73.19576711291926,118.98154120888188,64.44962365964179,59.99826010116333,54.23533858964821,36.298728040758135,0.11330277576801581,289.85018864003354,6462.031674329389,-109.0409,424,80,497.7921813345468,0.2574738497710087,0.21702224952723018,0,0.26148645111499563,0.2006766490311832,38,0.6787804930739002,0,0
中兴,TERM_01307,0,2.2920359909088566,42.44473413625269,48.72233502434248,39.433177547762355,26.96555872234271,57.10280937379018,54.45947853018237,0.02428280363339625,5552.978398478667,44516.486366086494,-74.22859004,125,40,180.57913074398925,0.5789029905991474,0.09817338532506918,0,0.04552338984837359,0.05221659042981703,15,0.8404305004868196,0,0
华为,TERM_01308,0,3.4152248980672084,47.62896614718708,39.18981391200184,40.08070153750932,32.06370137331392,52.25957517472501,49.47760810267746,0.07484598516248137,7442.294208146154,59109.10447777952,-53.73923197,37,1,33.325163590031025,0.8089430441474642,0.07339492531413577,1,0.10318317275443659,0.02180437476609157,14,0.9940388606757068,0,0
威胜,TERM_01309,0,10.254556086823778,33.14065874458037,52.88639921176279,25.45728411906036,19.14033567999967,98.5494478494486,37.32394696862812,0.701020343725487,36.12841060154495,64418.48520526006,-54.10606108,584,18,59.03582746794683,0.754892083646787,0.0013618348326354182,0,0.6846051017946541,0,1,0.3582686102710618,1,1
威胜,TERM_01310,0,1.8282267265005059,33.85104621868097,55.91658346306441,29.597426135018168,23.098420146771566,46.5228619283849,46.507040295433754,0.04676487770429554,8175.181178411183,77123.67131053148,-66.92337561,3,0,12.956121556562145,0.9844413311073785,0,0,0,0.051183671091648134,2,0.9115075831444687,0,0
威胜,TERM_01311,0,2.9879374785544233,73.18037853461469,100.3545532332975,51.734381463235906,45.379076422722804,60.66534840819252,49.948404611489735,0.14305522698991355,1938.026802470477,16917.871784720435,-110.5503651,365,62,369.1038500651945,0.2962532295020899,0.175863668472111,1,0.1820943338460377,0.1577819374582,28,0.7092475521341312,0,0
林洋,TERM_01312,1,8.903846024153168,59.75214868229287,80.03427120893767,66.05169468827158,67.84696546951108,72.17662175945223,72.14305569214304,0.14168591245849443,1087.9568005657136,9798.054237380165,-125.9260511,413,74,536.5026679605453,0,0.19504126817868872,1,0.2335134205181457,0.18083905681831336,36,0.5911071992005348,1,1
中兴,TERM_01313,0,7.596913662695621,49.731403638120234,60.61519970636442,56.75161616053814,56.494387658809345,58.056615558258486,54.503007965668985,0.1550022982866021,1986.2420805525267,17586.53074062385,-97.88433161,294,62,392.2248517326262,0.154248742258679,0.11968181168856375,0,0.23117202828286226,0.13947431919768571,26,0.7556672992789922,0,0
华为,TERM_01314,0,0.8074606671813545,29.504256520710125,50.43057134859995,36.37961869800672,28.16393973786487,41.46458317823146,27.705693653827083,0.01695162878710405,6048.322882018513,57355.481168780716,-68.8368878,27,5,77.25328920505345,0.6971854875758778,0.08545764724331074,0,0.13411639931385388,0.08708034305486462,6,0.9593968421459456,0,0
中兴,TERM_01315,0,7.643988241685212,65.73212108946647,103.2965544076871,43.76586411672595,33.57989062789171,58.94239715261693,51.77353796338466,0.1958872559606353,1037.61126919358,11345.441688943667,-116.9206964,402,59,504.75408013405166,0.11537133372912685,0.22033615957914918,0,0.20999482095357827,0.14719531235052669,23,0.5622160846901665,0,0
威胜,TERM_01316,1,8.278262783215588,77.48458041627188,114.04787201633428,54.03228397164269,46.96553248784043,70.49165762599446,66.35956597523716,0.14441125525874726,674.3739150696749,9010.865053127714,-118.1699158,347,71,469.09510142163316,0.11769129197618318,0.23975472233475062,0,0.21707452636807276,0.17488973666143526,35,0.6292060690582517,1,1
中兴,TERM_01317,0,3.378157639195023,28.949565030051982,70.63120185688777,39.293207978064295,40.42900885934809,47.85694516227873,44.65789302096101,0.09837645713902345,6524.804946836132,47727.13388520837,-65.72582071,103,16,152.46711000977763,0.6850689761324715,0.03370076193743426,0,0.12521873881993142,0.017243048729100263,12,0.9363329878914181,0,0
中兴,TERM_01318,0,3.6215539231873217,44.80048908593229,90.66289975379466,42.70315849189002,27.066610786016792,61.231286780900234,62.43034962911411,0.044040122257043145,4436.662233402335,31664.515408369338,-86.86412522,171,34,293.91397199072884,0.6293455841153135,0.14110916506163368,1,0.12462219695704559,0.07266582516712287,15,0.8242371980665344,0,0
中兴,TERM_01319,0,6.030441230127287,70.80046076868446,78.3396916137092,36.314803643553155,31.73273735669969,53.54263562510326,55.489279206190375,0.05554265650873885,4942.47016147314,44354.21087888672,-87.60244922,179,30,208.99119234292743,0.6797782526198136,0.10688547758786604,0,0.13102024658853764,0.087670657458809,28,0.8251625291272748,0,0
中兴,TERM_01320,0,6.425222396414155,77.8920660553408,108.52223212038031,57.59648089085364,51.05621252550021,73.15416335217179,66.72241456886229,0.07928672740064875,1891.027156709751,9046.93891755612,-119.9367839,386,74,432.049051628405,0.40792584568599455,0.15222936782161764,0,0.2528238012095493,0.2034362469608406,27,0.7103222445579023,0,0
华为,TERM_01321,0,2.511879929457528,65.98274272909465,15.56903101039537,29.434836328815216,30.42668138084952,43.53859808005264,41.89452932899471,0.10519281570662525,4517.507901780932,41709.570428198334,-91.90289723,158,37,255.0084769981446,0.671380004640913,0.13848112964986314,0,0.15975728405910247,0.12144378846582476,13,0.7232975615797952,0,0
中兴,TERM_01322,0,4.247863860278637,84.55005603750725,117.74894631293432,61.77233207690744,61.67807120770894,80.27982016901076,84.92743577059291,0.14177833645486837,1343.6962084716997,15588.103281822147,-104.1103594,338,85,495.91531428259873,0.24075555644897467,0.15311223105058933,0,0.23679314396888237,0.20934876377994788,34,0.6679563615052316,0,0
鼎信,TERM_01323,0,5.5339925825199066,60.40124597764602,73.10645920744854,33.923127781747745,21.582437148666443,42.16999224421808,31.058006464564627,0.10882846642931798,5531.888478433654,48054.46425109775,-78.1416617,118,25,142.4913914040911,0.568836730877303,0.050448963840778835,0,0.03783922574101986,0.08917945491075571,11,0.915854972918226,0,0
林洋,TERM_01324,0,3.748636325317219,44.9238316176707,33.52525434523305,26.172935547746388,27.156198222443777,19.317028485757042,10.669267248551321,0.0146987733250145,6656.978501655806,58279.86172984676,-49.41280397,107,20,97.91807973099192,0.8543485416629774,0.07180907193517663,0,0.08428709215546987,0.015886043715555007,0,0.9304262974027373,0,0
威胜,TERM_01325,1,8.086064849659646,80.5918147928769,97.00207056063994,58.26273545614386,41.593915919873126,65.83737538146133,50.90656558918931,0.18904160100257464,601.7113381982033,0,-114.466266,389,86,477.9473688376728,0,0.1801647198899904,1,0.28805680682458534,0.24946551892482413,39,0.5417067955982678,1,1
林洋,TERM_01326,1,7.074376195234391,116.33030385542965,100.57622968858193,60.08038542925984,58.141770373293575,74.21973435042113,65.4311409680965,0.14620917664715033,514.1270370078303,7599.649592197131,-123.6588387,365,71,438.4526272497058,0.16189596705961357,0.20423391145652353,0,0.2704478138640533,0.21430283906835282,32,0.5966288904430057,0,1
威胜,TERM_01327,1,7.097661721513764,81.91235622760571,100.76931930457962,57.08021049659528,55.59046291589536,70.18713952957805,66.4218281562126,0.14464670901411347,329.7679886265229,12421.843890249998,-123.7219348,402,76,475.575626937044,0,0.18177455426242164,0,0.19109929645853196,0.2506366268438578,41,0.6069009051811394,0,1
林洋,TERM_01328,0,5.875828708589224,87.04340293541073,62.69105127518283,54.00516661462915,57.43100227486819,47.60157400864067,29.904696568723907,0.1294052918528594,434.00117899342735,222.344472728646,-130,371,83,442.0153931511691,0.3234638113791495,0.18989566059084115,0,0.2641005896304648,0.23489821156898083,35,0.5888241196146925,0,0
