user_id,stat_date,kwh
USR00273,2026-05-12,36.84
USR00273,2026-05-11,37.85
USR00273,2026-05-10,43.34
USR00273,2026-05-09,33.31
USR00273,2026-05-08,25.87
USR00273,2026-05-07,32.48
USR00273,2026-05-06,38.07
USR00273,2026-05-05,36.41
USR00273,2026-05-04,31.89
USR00273,2026-05-03,31.15
USR00273,2026-05-02,35.02
USR00273,2026-05-01,31.78
USR00273,2026-04-30,38.2
USR00273,2026-04-29,34.81
USR00273,2026-04-28,34.03
USR00273,2026-04-27,33.55
USR00273,2026-04-26,37.26
USR00273,2026-04-25,36.46
USR00273,2026-04-24,37.04
USR00273,2026-04-23,36.96
USR00274,2026-05-22,40.34
USR00274,2026-05-21,41.7
USR00274,2026-05-20,43.21
USR00274,2026-05-19,54.28
USR00274,2026-05-18,38.92
USR00274,2026-05-17,43.11
USR00274,2026-05-16,45.43
USR00274,2026-05-15,43.63
USR00274,2026-05-14,49.82
USR00274,2026-05-13,43.6
USR00274,2026-05-12,43.93
USR00274,2026-05-11,48.66
USR00274,2026-05-10,53.14
USR00274,2026-05-09,51.32
USR00274,2026-05-08,44.38
USR00274,2026-05-07,44.77
USR00274,2026-05-06,45.2
USR00274,2026-05-05,45.65
USR00274,2026-05-04,41.18
USR00274,2026-05-03,49.2
USR00274,2026-05-02,45.92
USR00274,2026-05-01,44.79
USR00274,2026-04-30,39.27
USR00274,2026-04-29,45.27
USR00274,2026-04-28,36.47
USR00274,2026-04-27,42.37
USR00274,2026-04-26,42.46
USR00274,2026-04-25,46.28
USR00274,2026-04-24,53.45
USR00274,2026-04-23,47.56
USR00275,2026-05-22,13.7
USR00275,2026-05-21,14.32
USR00275,2026-05-20,15.26
USR00275,2026-05-19,11.93
USR00275,2026-05-18,11.85
USR00275,2026-05-17,13.73
USR00275,2026-05-16,12.87
USR00275,2026-05-15,13.15
USR00275,2026-05-14,12.55
USR00275,2026-05-13,12.1
USR00275,2026-05-12,14.96
USR00275,2026-05-11,11.46
USR00275,2026-05-10,13.75
USR00275,2026-05-09,13.55
USR00275,2026-05-08,10.84
USR00275,2026-05-07,11.8
USR00275,2026-05-06,12.02
USR00275,2026-05-05,13.6
USR00275,2026-05-04,12.4
USR00275,2026-05-03,12.76
USR00275,2026-05-02,11.0
USR00275,2026-05-01,15.86
USR00275,2026-04-30,12.96
USR00275,2026-04-29,13.51
USR00275,2026-04-28,12.18
USR00275,2026-04-27,12.03
USR00275,2026-04-26,15.33
USR00275,2026-04-25,10.4
USR00275,2026-04-24,13.23
USR00275,2026-04-23,11.31
USR00276,2026-05-22,5.25
USR00276,2026-05-21,5.05
USR00276,2026-05-20,5.62
USR00276,2026-05-19,4.16
USR00276,2026-05-18,5.43
USR00276,2026-05-17,5.55
USR00276,2026-05-16,4.84
USR00276,2026-05-15,6.45
USR00276,2026-05-14,5.27
USR00276,2026-05-13,5.47
USR00276,2026-05-12,5.27
USR00276,2026-05-11,5.56
USR00276,2026-05-10,6.34
USR00276,2026-05-09,6.99
USR00276,2026-05-08,6.02
USR00276,2026-05-07,6.21
USR00276,2026-05-06,6.56
USR00276,2026-05-05,5.74
USR00276,2026-05-04,6.48
USR00276,2026-05-03,6.05
USR00276,2026-05-02,5.68
USR00276,2026-05-01,5.8
USR00276,2026-04-30,4.58
USR00276,2026-04-29,5.77
USR00276,2026-04-28,4.74
USR00276,2026-04-27,4.69
USR00276,2026-04-26,5.71
USR00276,2026-04-25,4.98
USR00276,2026-04-24,5.6
USR00276,2026-04-23,5.68
USR00277,2026-05-22,108.29
USR00277,2026-05-21,129.76
USR00277,2026-05-20,118.0
USR00277,2026-05-19,124.31
USR00277,2026-05-18,104.81
USR00277,2026-05-17,116.93
USR00277,2026-05-16,132.12
USR00277,2026-05-15,130.61
USR00277,2026-05-14,109.57
USR00277,2026-05-13,112.56
USR00277,2026-05-12,107.29
USR00277,2026-05-11,111.24
USR00277,2026-05-10,102.4
USR00277,2026-05-09,117.41
USR00277,2026-05-08,126.6
USR00277,2026-05-07,109.71
USR00277,2026-05-06,117.98
USR00277,2026-05-05,116.43
USR00277,2026-05-04,131.62
USR00277,2026-05-03,111.78
USR00277,2026-05-02,112.21
USR00277,2026-05-01,108.99
USR00277,2026-04-30,105.51
USR00277,2026-04-29,125.36
USR00277,2026-04-28,117.45
USR00277,2026-04-27,119.71
USR00277,2026-04-26,134.23
USR00277,2026-04-25,134.92
USR00277,2026-04-24,99.46
USR00277,2026-04-23,126.77
USR00278,2026-05-22,16.8
USR00278,2026-05-21,18.19
USR00278,2026-05-20,14.57
USR00278,2026-05-19,20.18
USR00278,2026-05-18,18.52
USR00278,2026-05-17,16.09
USR00278,2026-05-16,16.58
USR00278,2026-05-15,14.61
USR00278,2026-05-14,17.06
USR00278,2026-05-13,16.76
USR00278,2026-05-12,15.28
USR00278,2026-05-11,18.98
USR00278,2026-05-10,19.86
USR00278,2026-05-09,17.56
USR00278,2026-05-08,17.07
USR00278,2026-05-07,18.38
USR00278,2026-05-06,17.57
USR00278,2026-05-05,15.7
USR00278,2026-05-04,16.46
USR00278,2026-05-03,17.09
USR00278,2026-05-02,18.05
USR00278,2026-05-01,17.63
USR00278,2026-04-30,17.98
USR00278,2026-04-29,14.92
USR00278,2026-04-28,18.78
USR00278,2026-04-27,17.62
USR00278,2026-04-26,22.1
USR00278,2026-04-25,16.93
USR00278,2026-04-24,18.18
USR00278,2026-04-23,22.59
USR00279,2026-05-22,20.59
USR00279,2026-05-21,18.69
USR00279,2026-05-20,23.9
USR00279,2026-05-19,18.33
USR00279,2026-05-18,21.62
USR00279,2026-05-17,19.75
USR00279,2026-05-16,20.34
USR00279,2026-05-15,17.78
USR00279,2026-05-14,23.52
USR00279,2026-05-13,20.16
USR00279,2026-05-12,18.21
USR00279,2026-05-11,23.33
USR00279,2026-05-10,19.69
USR00279,2026-05-09,21.43
USR00279,2026-05-08,22.48
USR00279,2026-05-07,21.72
USR00279,2026-05-06,16.18
USR00279,2026-05-05,22.17
USR00279,2026-05-04,20.52
USR00279,2026-05-03,20.05
USR00279,2026-05-02,20.51
USR00279,2026-05-01,17.39
USR00279,2026-04-30,21.13
USR00279,2026-04-29,17.9
USR00279,2026-04-28,20.14
USR00279,2026-04-27,21.06
USR00279,2026-04-26,22.96
USR00279,2026-04-25,19.03
USR00279,2026-04-24,23.74
USR00279,2026-04-23,22.7
USR00280,2026-05-22,30.11
USR00280,2026-05-21,28.98
USR00280,2026-05-20,34.79
USR00280,2026-05-19,31.37
USR00280,2026-05-18,37.93
USR00280,2026-05-17,31.56
USR00280,2026-05-16,30.82
USR00280,2026-05-15,34.66
USR00280,2026-05-14,31.54
USR00280,2026-05-13,33.89
USR00280,2026-05-12,37.2
USR00280,2026-05-11,34.26
USR00280,2026-05-10,34.28
USR00280,2026-05-09,34.56
USR00280,2026-05-08,28.13
USR00280,2026-05-07,35.19
USR00280,2026-05-06,34.41
USR00280,2026-05-05,36.89
USR00280,2026-05-04,35.92
USR00280,2026-05-03,33.18
USR00280,2026-05-02,37.36
USR00280,2026-05-01,32.87
USR00280,2026-04-30,34.7
USR00280,2026-04-29,32.81
USR00280,2026-04-28,35.43
USR00280,2026-04-27,32.59
USR00280,2026-04-26,39.45
USR00280,2026-04-25,40.7
USR00280,2026-04-24,36.83
USR00280,2026-04-23,39.09
USR00281,2026-05-22,89.21
USR00281,2026-05-21,100.64
USR00281,2026-05-20,104.41
USR00281,2026-05-19,101.92
USR00281,2026-05-18,86.91
USR00281,2026-05-17,115.96
USR00281,2026-05-16,126.39
USR00281,2026-05-15,117.31
USR00281,2026-05-14,115.27
USR00281,2026-05-13,106.34
USR00281,2026-05-12,95.22
USR00281,2026-05-11,104.74
USR00281,2026-05-10,125.88
USR00281,2026-05-09,100.33
USR00281,2026-05-08,99.25
USR00281,2026-05-07,115.5
USR00281,2026-05-06,116.19
USR00281,2026-05-05,95.17
USR00281,2026-05-04,101.27
USR00281,2026-05-03,98.77
USR00281,2026-05-02,104.71
USR00281,2026-05-01,115.46
USR00281,2026-04-30,95.62
USR00281,2026-04-29,115.32
USR00281,2026-04-28,105.04
USR00281,2026-04-27,128.17
USR00281,2026-04-26,107.3
USR00281,2026-04-25,102.98
USR00281,2026-04-24,109.96
USR00281,2026-04-23,100.48
USR00282,2026-05-22,7.38
USR00282,2026-05-21,7.37
USR00282,2026-05-20,6.36
USR00282,2026-05-19,7.51
USR00282,2026-05-18,6.0
USR00282,2026-05-17,7.3
USR00282,2026-05-16,7.75
USR00282,2026-05-15,7.64
USR00282,2026-05-14,7.25
USR00282,2026-05-13,7.5
USR00282,2026-05-12,6.97
USR00282,2026-05-11,7.57
USR00282,2026-05-10,7.61
USR00282,2026-05-09,6.88
USR00282,2026-05-08,7.76
USR00282,2026-05-07,7.76
USR00282,2026-05-06,7.44
USR00282,2026-05-05,9.39
USR00282,2026-05-04,7.46
USR00282,2026-05-03,7.35
USR00282,2026-05-02,7.24
USR00282,2026-05-01,6.83
USR00282,2026-04-30,8.08
USR00282,2026-04-29,7.04
USR00282,2026-04-28,7.13
USR00282,2026-04-27,7.16
USR00282,2026-04-26,6.82
USR00282,2026-04-25,6.24
USR00282,2026-04-24,7.21
USR00282,2026-04-23,8.22
USR00283,2026-05-22,326.15
USR00283,2026-05-21,303.31
USR00283,2026-05-20,296.9
USR00283,2026-05-19,335.24
USR00283,2026-05-18,279.38
USR00283,2026-05-17,283.9
USR00283,2026-05-16,281.8
USR00283,2026-05-15,325.68
USR00283,2026-05-14,282.19
USR00283,2026-05-13,263.83
USR00283,2026-05-12,298.7
USR00283,2026-05-11,259.09
USR00283,2026-05-10,297.17
USR00283,2026-05-09,293.8
USR00283,2026-05-08,276.78
USR00283,2026-05-07,298.08
USR00283,2026-05-06,240.15
USR00283,2026-05-05,286.72
USR00283,2026-05-04,269.07
USR00283,2026-05-03,362.87
USR00283,2026-05-02,286.52
USR00283,2026-05-01,265.3
USR00283,2026-04-30,243.24
USR00283,2026-04-29,318.95
USR00283,2026-04-28,272.25
USR00283,2026-04-27,259.8
USR00283,2026-04-26,291.61
USR00283,2026-04-25,300.45
USR00283,2026-04-24,300.01
USR00283,2026-04-23,282.68
USR00284,2026-05-22,39.39
USR00284,2026-05-21,39.79
USR00284,2026-05-20,40.13
USR00284,2026-05-19,42.71
USR00284,2026-05-18,38.71
USR00284,2026-05-17,35.35
USR00284,2026-05-16,37.94
USR00284,2026-05-15,41.39
USR00284,2026-05-14,31.62
USR00284,2026-05-13,31.64
USR00284,2026-05-12,42.03
USR00284,2026-05-11,44.34
USR00284,2026-05-10,33.62
USR00284,2026-05-09,38.88
USR00284,2026-05-08,36.96
USR00284,2026-05-07,37.49
USR00284,2026-05-06,39.67
USR00284,2026-05-05,33.52
USR00284,2026-05-04,34.23
USR00284,2026-05-03,37.33
USR00284,2026-05-02,37.93
USR00284,2026-05-01,34.16
USR00284,2026-04-30,41.53
USR00284,2026-04-29,36.89
USR00284,2026-04-28,36.87
USR00284,2026-04-27,39.58
USR00284,2026-04-26,38.0
USR00284,2026-04-25,41.72
USR00284,2026-04-24,34.9
USR00284,2026-04-23,33.11
USR00285,2026-05-22,15.35
USR00285,2026-05-21,13.36
USR00285,2026-05-20,13.14
USR00285,2026-05-19,15.53
USR00285,2026-05-18,14.1
USR00285,2026-05-17,13.04
USR00285,2026-05-16,16.73
USR00285,2026-05-15,14.29
USR00285,2026-05-14,17.01
USR00285,2026-05-13,15.3
USR00285,2026-05-12,15.7
USR00285,2026-05-11,14.93
USR00285,2026-05-10,11.2
USR00285,2026-05-09,13.52
USR00285,2026-05-08,15.06
USR00285,2026-05-07,15.81
USR00285,2026-05-06,12.52
USR00285,2026-05-05,15.17
USR00285,2026-05-04,13.54
USR00285,2026-05-03,15.61
USR00285,2026-05-02,15.23
USR00285,2026-05-01,16.39
USR00285,2026-04-30,16.88
USR00285,2026-04-29,15.95
USR00285,2026-04-28,16.57
USR00285,2026-04-27,14.72
USR00285,2026-04-26,19.56
USR00285,2026-04-25,13.4
USR00285,2026-04-24,14.45
USR00285,2026-04-23,16.63
USR00286,2026-05-22,450.65
USR00286,2026-05-21,458.72
USR00286,2026-05-20,340.17
USR00286,2026-05-19,498.0
USR00286,2026-05-18,420.94
USR00286,2026-05-17,483.24
USR00286,2026-05-16,342.32
USR00286,2026-05-15,440.73
USR00286,2026-05-14,405.49
USR00286,2026-05-13,454.29
USR00286,2026-05-12,443.33
USR00286,2026-05-11,445.43
USR00286,2026-05-10,384.2
USR00286,2026-05-09,427.26
USR00286,2026-05-08,421.96
USR00286,2026-05-07,450.99
USR00286,2026-05-06,472.21
USR00286,2026-05-05,436.17
USR00286,2026-05-04,374.87
USR00286,2026-05-03,434.33
USR00286,2026-05-02,541.9
USR00286,2026-05-01,500.43
USR00286,2026-04-30,301.89
USR00286,2026-04-29,432.43
USR00286,2026-04-28,469.76
USR00286,2026-04-27,421.87
USR00286,2026-04-26,409.93
USR00286,2026-04-25,418.23
USR00286,2026-04-24,453.43
USR00286,2026-04-23,380.35
USR00287,2026-05-22,440.87
USR00287,2026-05-21,401.9
USR00287,2026-05-20,493.2
USR00287,2026-05-19,374.85
USR00287,2026-05-18,418.74
USR00287,2026-05-17,418.01
USR00287,2026-05-16,538.4
USR00287,2026-05-15,412.98
USR00287,2026-05-14,347.81
USR00287,2026-05-13,417.56
USR00287,2026-05-12,463.55
USR00287,2026-05-11,478.11
USR00287,2026-05-10,544.28
USR00287,2026-05-09,505.73
USR00287,2026-05-08,451.68
USR00287,2026-05-07,403.83
USR00287,2026-05-06,515.35
USR00287,2026-05-05,427.01
USR00287,2026-05-04,414.17
USR00287,2026-05-03,424.86
USR00287,2026-05-02,387.83
USR00287,2026-05-01,422.74
USR00287,2026-04-30,433.02
USR00287,2026-04-29,475.75
USR00287,2026-04-28,426.15
USR00287,2026-04-27,387.16
USR00287,2026-04-26,372.25
USR00287,2026-04-25,452.64
USR00287,2026-04-24,446.57
USR00287,2026-04-23,418.78
USR00288,2026-05-22,249.3
USR00288,2026-05-21,273.34
USR00288,2026-05-20,221.25
USR00288,2026-05-19,242.11
USR00288,2026-05-18,262.97
USR00288,2026-05-17,221.35
USR00288,2026-05-16,239.6
USR00288,2026-05-15,239.06
USR00288,2026-05-14,208.51
USR00288,2026-05-13,244.02
USR00288,2026-05-12,240.73
USR00288,2026-05-11,253.29
USR00288,2026-05-10,211.49
USR00288,2026-05-09,240.21
USR00288,2026-05-08,273.13
USR00288,2026-05-07,289.83
USR00288,2026-05-06,270.69
USR00288,2026-05-05,211.73
USR00288,2026-05-04,250.8
USR00288,2026-05-03,228.38
USR00288,2026-05-02,246.79
USR00288,2026-05-01,221.44
USR00288,2026-04-30,198.86
USR00288,2026-04-29,231.71
USR00288,2026-04-28,257.31
USR00288,2026-04-27,246.89
USR00288,2026-04-26,249.64
USR00288,2026-04-25,245.17
USR00288,2026-04-24,249.68
USR00288,2026-04-23,252.68
USR00289,2026-05-22,47.95
USR00289,2026-05-21,55.84
USR00289,2026-05-20,48.23
USR00289,2026-05-19,47.76
USR00289,2026-05-18,48.04
USR00289,2026-05-17,46.52
USR00289,2026-05-16,45.48
USR00289,2026-05-15,48.55
USR00289,2026-05-14,45.15
USR00289,2026-05-13,46.86
USR00289,2026-05-12,43.8
USR00289,2026-05-11,48.07
USR00289,2026-05-10,50.33
USR00289,2026-05-09,46.55
USR00289,2026-05-08,38.0
USR00289,2026-05-07,50.36
USR00289,2026-05-06,48.13
USR00289,2026-05-05,42.83
USR00289,2026-05-04,51.23
USR00289,2026-05-03,40.9
USR00289,2026-05-02,52.53
USR00289,2026-05-01,47.28
USR00289,2026-04-30,36.77
USR00289,2026-04-29,48.4
USR00289,2026-04-28,45.62
USR00289,2026-04-27,44.91
USR00289,2026-04-26,44.05
USR00289,2026-04-25,46.95
USR00289,2026-04-24,45.25
USR00289,2026-04-23,38.73
USR00290,2026-05-22,259.69
USR00290,2026-05-21,246.71
USR00290,2026-05-20,236.15
USR00290,2026-05-19,286.71
USR00290,2026-05-18,231.63
USR00290,2026-05-17,269.76
USR00290,2026-05-16,250.65
USR00290,2026-05-15,252.2
USR00290,2026-05-14,236.81
USR00290,2026-05-13,249.68
USR00290,2026-05-12,266.42
USR00290,2026-05-11,272.45
USR00290,2026-05-10,245.28
USR00290,2026-05-09,263.77
USR00290,2026-05-08,289.84
USR00290,2026-05-07,221.93
USR00290,2026-05-06,266.02
USR00290,2026-05-05,240.88
USR00290,2026-05-04,238.17
USR00290,2026-05-03,273.14
USR00290,2026-05-02,251.68
USR00290,2026-05-01,233.8
USR00290,2026-04-30,301.44
USR00290,2026-04-29,290.68
USR00290,2026-04-28,214.75
USR00290,2026-04-27,226.94
USR00290,2026-04-26,281.99
USR00290,2026-04-25,258.61
USR00290,2026-04-24,306.13
USR00290,2026-04-23,282.6
USR00291,2026-05-22,29.96
USR00291,2026-05-21,35.01
USR00291,2026-05-20,29.11
USR00291,2026-05-19,37.72
USR00291,2026-05-18,34.78
USR00291,2026-05-17,30.62
USR00291,2026-05-16,36.05
USR00291,2026-05-15,40.85
USR00291,2026-05-14,32.64
USR00291,2026-05-13,35.2
USR00291,2026-05-12,31.93
USR00291,2026-05-11,33.65
USR00291,2026-05-10,28.34
USR00291,2026-05-09,33.37
USR00291,2026-05-08,33.51
USR00291,2026-05-07,39.37
USR00291,2026-05-06,27.38
USR00291,2026-05-05,32.43
USR00291,2026-05-04,37.67
USR00291,2026-05-03,32.56
USR00291,2026-05-02,32.8
USR00291,2026-05-01,30.59
USR00291,2026-04-30,30.26
USR00291,2026-04-29,27.28
USR00291,2026-04-28,31.27
USR00291,2026-04-27,30.07
USR00291,2026-04-26,33.76
USR00291,2026-04-25,30.74
USR00291,2026-04-24,31.77
USR00291,2026-04-23,31.86
USR00292,2026-05-22,24.93
USR00292,2026-05-21,23.53
USR00292,2026-05-20,26.55
USR00292,2026-05-19,29.13
USR00292,2026-05-18,26.66
USR00292,2026-05-17,24.72
USR00292,2026-05-16,26.0
USR00292,2026-05-15,20.92
USR00292,2026-05-14,25.95
USR00292,2026-05-13,25.27
USR00292,2026-05-12,23.86
USR00292,2026-05-11,24.34
USR00292,2026-05-10,25.24
USR00292,2026-05-09,28.93
USR00292,2026-05-08,29.2
USR00292,2026-05-07,23.88
USR00292,2026-05-06,24.96
USR00292,2026-05-05,25.02
USR00292,2026-05-04,28.45
USR00292,2026-05-03,26.7
USR00292,2026-05-02,26.56
USR00292,2026-05-01,27.73
USR00292,2026-04-30,24.75
USR00292,2026-04-29,29.91
USR00292,2026-04-28,26.32
USR00292,2026-04-27,24.07
USR00292,2026-04-26,25.72
USR00292,2026-04-25,29.56
USR00292,2026-04-24,25.2
USR00292,2026-04-23,28.82
USR00293,2026-05-22,39.72
USR00293,2026-05-21,45.85
USR00293,2026-05-20,39.25
USR00293,2026-05-19,46.55
USR00293,2026-05-18,44.52
USR00293,2026-05-17,39.25
USR00293,2026-05-16,42.7
USR00293,2026-05-15,40.65
USR00293,2026-05-14,44.51
USR00293,2026-05-13,51.13
USR00293,2026-05-12,41.41
USR00293,2026-05-11,45.3
USR00293,2026-05-10,43.11
USR00293,2026-05-09,43.11
USR00293,2026-05-08,42.3
USR00293,2026-05-07,39.32
USR00293,2026-05-06,44.45
USR00293,2026-05-05,41.77
USR00293,2026-05-04,39.12
USR00293,2026-05-03,47.37
USR00293,2026-05-02,43.43
USR00293,2026-05-01,42.03
USR00293,2026-04-30,48.77
USR00293,2026-04-29,35.11
USR00293,2026-04-28,48.48
USR00293,2026-04-27,39.22
USR00293,2026-04-26,43.92
USR00293,2026-04-25,40.48
USR00293,2026-04-24,39.04
USR00293,2026-04-23,48.66
USR00294,2026-05-22,253.02
USR00294,2026-05-21,267.42
USR00294,2026-05-20,260.22
USR00294,2026-05-19,303.52
USR00294,2026-05-18,204.06
USR00294,2026-05-17,268.5
USR00294,2026-05-16,239.93
USR00294,2026-05-15,197.78
USR00294,2026-05-14,249.41
USR00294,2026-05-13,306.56
USR00294,2026-05-12,241.77
USR00294,2026-05-11,279.2
USR00294,2026-05-10,289.76
USR00294,2026-05-09,258.41
USR00294,2026-05-08,261.86
USR00294,2026-05-07,214.33
USR00294,2026-05-06,240.21
USR00294,2026-05-05,282.21
USR00294,2026-05-04,260.31
USR00294,2026-05-03,268.25
USR00294,2026-05-02,262.19
USR00294,2026-05-01,315.46
USR00294,2026-04-30,247.6
USR00294,2026-04-29,300.28
USR00294,2026-04-28,262.19
USR00294,2026-04-27,302.58
USR00294,2026-04-26,227.05
USR00294,2026-04-25,263.52
USR00294,2026-04-24,248.55
USR00294,2026-04-23,262.35
USR00295,2026-05-22,396.49
USR00295,2026-05-21,428.64
USR00295,2026-05-20,356.42
USR00295,2026-05-19,350.59
USR00295,2026-05-18,382.64
USR00295,2026-05-17,380.55
USR00295,2026-05-16,374.92
USR00295,2026-05-15,345.4
USR00295,2026-05-14,427.81
USR00295,2026-05-13,368.16
USR00295,2026-05-12,436.5
USR00295,2026-05-11,382.51
USR00295,2026-05-10,406.79
USR00295,2026-05-09,403.33
USR00295,2026-05-08,350.53
USR00295,2026-05-07,396.05
USR00295,2026-05-06,455.69
USR00295,2026-05-05,391.63
USR00295,2026-05-04,416.45
USR00295,2026-05-03,408.51
USR00295,2026-05-02,393.75
USR00295,2026-05-01,389.15
USR00295,2026-04-30,402.93
USR00295,2026-04-29,411.18
USR00295,2026-04-28,330.37
USR00295,2026-04-27,391.47
USR00295,2026-04-26,374.99
USR00295,2026-04-25,367.07
USR00295,2026-04-24,431.53
USR00295,2026-04-23,354.01
USR00296,2026-05-22,39.92
USR00296,2026-05-21,31.73
USR00296,2026-05-20,29.85
USR00296,2026-05-19,40.34
USR00296,2026-05-18,37.57
USR00296,2026-05-17,38.73
USR00296,2026-05-16,35.34
USR00296,2026-05-15,31.86
USR00296,2026-05-14,32.59
USR00296,2026-05-13,35.97
USR00296,2026-05-12,32.27
USR00296,2026-05-11,38.11
USR00296,2026-05-10,35.27
USR00296,2026-05-09,37.66
USR00296,2026-05-08,37.55
USR00296,2026-05-07,38.41
USR00296,2026-05-06,38.83
USR00296,2026-05-05,35.71
USR00296,2026-05-04,37.66
USR00296,2026-05-03,37.85
USR00296,2026-05-02,28.0
USR00296,2026-05-01,39.37
USR00296,2026-04-30,37.53
USR00296,2026-04-29,39.06
USR00296,2026-04-28,32.22
USR00296,2026-04-27,35.81
USR00296,2026-04-26,32.94
USR00296,2026-04-25,39.73
USR00296,2026-04-24,31.78
USR00296,2026-04-23,33.54
USR00297,2026-05-22,282.09
USR00297,2026-05-21,273.08
USR00297,2026-05-20,328.33
USR00297,2026-05-19,329.56
USR00297,2026-05-18,322.77
USR00297,2026-05-17,326.58
USR00297,2026-05-16,294.06
USR00297,2026-05-15,294.87
USR00297,2026-05-14,281.52
USR00297,2026-05-13,306.08
USR00297,2026-05-12,285.14
USR00297,2026-05-11,287.99
USR00297,2026-05-10,319.09
USR00297,2026-05-09,336.69
USR00297,2026-05-08,313.02
USR00297,2026-05-07,355.05
USR00297,2026-05-06,279.79
USR00297,2026-05-05,245.7
USR00297,2026-05-04,322.54
USR00297,2026-05-03,277.8
USR00297,2026-05-02,292.79
USR00297,2026-05-01,247.75
USR00297,2026-04-30,273.96
USR00297,2026-04-29,255.81
USR00297,2026-04-28,287.96
USR00297,2026-04-27,289.15
USR00297,2026-04-26,303.74
USR00297,2026-04-25,338.35
USR00297,2026-04-24,321.41
USR00297,2026-04-23,252.2
USR00298,2026-05-22,16.16
USR00298,2026-05-21,15.83
USR00298,2026-05-20,15.95
USR00298,2026-05-19,16.31
USR00298,2026-05-18,14.88
USR00298,2026-05-17,15.69
USR00298,2026-05-16,17.88
USR00298,2026-05-15,14.86
USR00298,2026-05-14,14.34
USR00298,2026-05-13,15.89
USR00298,2026-05-12,14.18
USR00298,2026-05-11,13.23
USR00298,2026-05-10,15.43
USR00298,2026-05-09,18.3
USR00298,2026-05-08,15.92
USR00298,2026-05-07,16.27
USR00298,2026-05-06,12.58
USR00298,2026-05-05,16.68
USR00298,2026-05-04,16.13
USR00298,2026-05-03,14.92
USR00298,2026-05-02,16.27
USR00298,2026-05-01,16.26
USR00298,2026-04-30,14.29
USR00298,2026-04-29,16.52
USR00298,2026-04-28,17.9
USR00298,2026-04-27,15.62
USR00298,2026-04-26,14.6
USR00298,2026-04-25,15.7
USR00298,2026-04-24,17.35
USR00298,2026-04-23,14.02
USR00299,2026-05-22,9.44
USR00299,2026-05-21,8.46
USR00299,2026-05-20,7.45
USR00299,2026-05-19,8.19
USR00299,2026-05-18,7.54
USR00299,2026-05-17,7.54
USR00299,2026-05-16,9.21
USR00299,2026-05-15,6.87
USR00299,2026-05-14,8.38
USR00299,2026-05-13,9.38
USR00299,2026-05-12,8.54
USR00299,2026-05-11,6.93
USR00299,2026-05-10,6.97
USR00299,2026-05-09,7.39
USR00299,2026-05-08,8.12
USR00299,2026-05-07,8.18
USR00299,2026-05-06,6.98
USR00299,2026-05-05,7.3
USR00299,2026-05-04,7.35
USR00299,2026-05-03,7.85
USR00299,2026-05-02,9.58
USR00299,2026-05-01,7.25
USR00299,2026-04-30,7.21
USR00299,2026-04-29,7.09
USR00299,2026-04-28,8.5
USR00299,2026-04-27,7.96
USR00299,2026-04-26,7.28
USR00299,2026-04-25,7.7
USR00299,2026-04-24,7.36
USR00299,2026-04-23,8.23
USR00300,2026-05-22,13.95
USR00300,2026-05-21,13.1
USR00300,2026-05-20,12.34
USR00300,2026-05-19,11.45
USR00300,2026-05-18,14.19
USR00300,2026-05-17,14.12
USR00300,2026-05-16,12.61
USR00300,2026-05-15,14.83
USR00300,2026-05-14,13.25
USR00300,2026-05-13,14.25
USR00300,2026-05-12,13.61
USR00300,2026-05-11,12.99
USR00300,2026-05-10,11.96
USR00300,2026-05-09,13.03
USR00300,2026-05-08,14.34
USR00300,2026-05-07,12.55
USR00300,2026-05-06,13.8
USR00300,2026-05-05,11.79
USR00300,2026-05-04,14.25
USR00300,2026-05-03,13.64
USR00300,2026-05-02,11.63
USR00300,2026-05-01,12.93
USR00300,2026-04-30,14.45
USR00300,2026-04-29,11.56
USR00300,2026-04-28,11.81
USR00300,2026-04-27,13.13
USR00300,2026-04-26,16.04
USR00300,2026-04-25,12.33
USR00300,2026-04-24,13.88
USR00300,2026-04-23,13.57
USR00301,2026-05-22,39.99
USR00301,2026-05-21,37.59
USR00301,2026-05-20,37.95
USR00301,2026-05-19,32.82
USR00301,2026-05-18,39.26
USR00301,2026-05-17,42.89
USR00301,2026-05-16,39.58
USR00301,2026-05-15,43.65
USR00301,2026-05-14,41.64
USR00301,2026-05-13,39.12
USR00301,2026-05-12,36.88
USR00301,2026-05-11,37.44
USR00301,2026-05-10,33.57
USR00301,2026-05-09,38.3
USR00301,2026-05-08,39.93
USR00301,2026-05-07,46.11
USR00301,2026-05-06,41.43
USR00301,2026-05-05,35.95
USR00301,2026-05-04,33.69
USR00301,2026-05-03,38.54
USR00301,2026-05-02,42.55
USR00301,2026-05-01,38.49
